race_id,Name,Odds,FinishPosition,$2WinPay,$2PlacePay,$2ShowPay,ExactaPay,QuinellaPay,FieldSize,track,RaceNum,Date,DistYrds,surface,TrackCondition,ClassDescriptor,Purse,Weight,PP,BettersToteProb,BettersToteProbRk,BettersToteProbDiff
480,PAPA'S MISSILE,8.3,2,0,9.5,9.4,171.5,0,8,BEL,1,5/29/16,1430,D,FT,C,34000,121,1,0.851,3,-5.69E-02
480,SWEETNEIDA,14.6,7,0,0,0,171.5,0,8,BEL,1,5/29/16,1430,D,FT,C,34000,121,2,0.9079,1,2.10E-02
480,MEET IN KHARTOUM,3.7,6,0,0,0,171.5,0,8,BEL,1,5/29/16,1430,D,FT,C,34000,121,3,0.8474,4,-6.05E-02
480,NONNA JO,2,5,0,0,0,171.5,0,8,BEL,1,5/29/16,1430,D,FT,C,34000,121,4,0.7473,8,-0.1605999
480,SHOVALLA,2.25,4,0,0,0,171.5,0,8,BEL,1,5/29/16,1430,D,FT,C,34000,119,5,0.8197,6,-8.82E-02
480,YOUR TURN,11.1,8,0,0,0,171.5,0,8,BEL,1,5/29/16,1430,D,FT,C,34000,121,6,0.8869,2,-2.10E-02
480,LOVE YOU BABE,10.1,1,22.2,10.4,5.8,171.5,0,8,BEL,1,5/29/16,1430,D,FT,C,34000,112,7,0.8181,7,-0.0898
480,REDNECK GOLD,8.3,3,0,9.5,9.4,171.5,0,8,BEL,1,5/29/16,1430,D,FT,C,34000,121,8,0.8296,5,-0.0783
481,CONQUEST BANDIDO,3.35,6,0,0,0,54,21.8,9,BEL,2,5/29/16,1100,T,FM,S,75000,119,1,0.9209,1,4.97E-02
481,ANGELO'S ASHES,6.1,3,0,0,3.7,54,21.8,9,BEL,2,5/29/16,1100,T,FM,S,75000,119,2,0.8712,2,-4.97E-02
481,BRIAR ROSE,38.5,7,0,0,0,54,21.8,9,BEL,2,5/29/16,1100,T,FM,S,75000,119,3,0.6992,7,-0.2217
481,EPPING FOREST,6.8,1,15.6,5.6,3.9,54,21.8,9,BEL,2,5/29/16,1100,T,FM,S,75000,119,4,0.8635,3,-5.74E-02
481,SPELLKER,1.4,2,0,3.1,2.5,54,21.8,9,BEL,2,5/29/16,1100,T,FM,S,75000,119,5,0.8419,4,-0.079
481,BAHAMA HALO,5.2,4,0,0,0,54,21.8,9,BEL,2,5/29/16,1100,T,FM,S,75000,119,6,0.77,6,-0.1509
481,ORORO,27,8,0,0,0,54,21.8,9,BEL,2,5/29/16,1100,T,FM,S,75000,119,7,0.658,8,-0.2629
481,IRON MIZZ,13.9,5,0,0,0,54,21.8,9,BEL,2,5/29/16,1100,T,FM,S,75000,119,8,0.7986,5,-0.1223
